UDI,Type,Air_temperature[K],Process_temperature[K],Rotational_speed[rpm],Torque[Nm],Tool_wear[min],Machine_failure,Power[W],strain,Temperature_difference
9550,H,298.7,309.4,1804.0,21.1,131,0,3986.09,2764.1000000000004,10.699999999999989
9551,L,303.3,312.7,1405.0,56.2,113,0,8268.78,6350.6,9.399999999999977
9552,H,302.3,312.3,1611.0,35.7,209,0,6022.72,7461.3,10.0
9553,M,302.2,312.1,1698.0,38.3,161,0,6810.28,6166.299999999999,9.900000000000034
9554,M,301.6,311.8,1499.0,46.1,112,0,7236.54,5163.2,10.199999999999989
9555,M,301.0,311.7,1521.0,53.7,79,0,8553.27,4242.3,10.699999999999989
9556,M,297.5,307.3,1709.0,28.3,90,0,5064.74,2547.0,9.800000000000011
9557,L,301.3,310.5,1513.0,43.5,165,0,6892.18,7177.5,9.199999999999989
9558,L,300.2,308.4,1166.0,27.8,147,1,3394.47,4086.6,8.199999999999989
9559,M,302.5,312.6,1807.0,43.2,45,0,8174.68,1944.0000000000002,10.100000000000023
9560,L,301.6,311.5,1363.0,42.8,146,0,6108.97,6248.799999999999,9.899999999999977
9561,M,301.1,310.4,1576.0,35.2,128,0,5809.35,4505.6,9.299999999999955
9562,L,296.6,306.7,1302.0,42.2,235,0,5753.76,9917.0,10.099999999999966
9563,M,299.8,310.7,1446.0,42.4,150,0,6420.41,6360.0,10.899999999999977
9564,L,298.9,310.0,1459.0,39.1,189,0,5973.94,7389.900000000001,11.100000000000023
9565,L,300.5,309.0,1569.0,37.9,111,0,6227.17,4206.9,8.5
9566,L,299.2,308.8,1380.0,26.3,200,0,3800.7,5260.0,9.600000000000023
9567,M,299.4,310.4,1892.0,29.0,27,0,5745.76,783.0,11.0
9568,M,300.9,312.5,1542.0,33.8,83,0,5457.95,2805.3999999999996,11.600000000000023
9569,L,299.1,308.3,1695.0,29.9,79,0,5307.25,2362.1,9.199999999999989
9570,M,300.2,311.6,1536.0,34.2,76,0,5501.05,2599.2000000000003,11.400000000000034
9571,L,297.0,305.6,1716.0,39.1,160,0,7026.23,6256.0,8.600000000000023
9572,L,298.3,309.5,1161.0,40.8,130,0,4960.45,5304.0,11.199999999999989
9573,L,301.3,311.0,1411.0,45.5,206,0,6723.06,9373.0,9.699999999999989
9574,L,297.5,309.1,1444.0,41.5,15,0,6275.44,622.5,11.600000000000023
9575,L,302.5,312.0,1443.0,41.1,126,0,6210.65,5178.6,9.5
9576,L,301.9,311.6,1630.0,45.2,29,0,7715.33,1310.8000000000002,9.700000000000045
9577,M,299.5,309.3,1643.0,30.8,152,0,5299.28,4681.6,9.800000000000011
9578,M,305.5999999999999,314.5,1524.0,31.6,77,0,5043.14,2433.2000000000003,8.900000000000091
9579,L,302.5,310.7,1529.0,36.2,128,0,5796.22,4633.6,8.199999999999989
9580,L,298.1,308.6,1974.0,33.0,32,0,6821.65,1056.0,10.5
9581,L,301.5,312.5,1596.0,22.4,36,0,3743.77,806.4,11.0
9582,L,300.1,310.7,1139.0,45.6,156,0,5438.98,7113.6,10.599999999999966
9583,L,298.4,307.2,1675.0,30.0,164,0,5262.17,4920.0,8.800000000000011
9584,L,297.9,308.3,1638.0,57.9,188,0,9931.64,10885.199999999999,10.400000000000034
9585,H,302.0,311.0,1745.0,41.5,7,0,7583.54,290.5,9.0
9586,M,298.8,309.2,1645.0,24.9,0,0,4289.37,0.0,10.399999999999977
9587,L,299.8,310.9,1376.0,46.5,62,0,6700.39,2883.0,11.099999999999966
9588,L,298.2,308.5,1697.0,40.2,215,0,7143.92,8643.0,10.300000000000011
9589,L,298.5,310.0,1555.0,42.8,113,0,6969.52,4836.4,11.5
9590,M,299.7,309.6,1725.0,34.9,192,0,6304.39,6700.799999999999,9.900000000000034
9591,L,300.8,310.6,1815.0,30.6,173,0,5816.03,5293.8,9.800000000000011
9592,L,294.8,304.9,1516.0,25.3,170,0,4016.51,4301.0,10.099999999999966
9593,M,300.0,308.7,1694.0,27.1,119,0,4807.41,3224.9,8.699999999999989
9594,L,298.5,308.1,1723.0,26.3,9,0,4745.37,236.70000000000002,9.600000000000023
9595,L,302.8,312.5,1566.0,36.3,209,0,5952.88,7586.7,9.699999999999989
9596,L,305.5999999999999,315.6,1888.0,39.4,212,1,7789.81,8352.8,10.000000000000114
9597,L,299.3,309.5,1725.0,24.5,9,0,4425.72,220.5,10.199999999999989
9598,L,296.6,305.1,1433.0,48.9,61,0,7338.1,2982.9,8.5
9599,L,300.2,309.1,1584.0,41.3,85,0,6850.68,3510.4999999999995,8.900000000000034
9600,L,299.6,310.7,1691.0,64.1,178,1,11350.9,11409.8,11.099999999999966
9601,L,303.9,311.9,1881.0,35.9,44,0,7071.51,1579.6,8.0
9602,M,303.3,313.9,1649.0,62.1,200,1,10723.61,12420.0,10.599999999999966
9603,L,301.7,311.4,1589.0,47.3,200,0,7870.71,9460.0,9.699999999999989
9604,L,298.8,309.0,1764.0,20.4,103,0,3768.4,2101.2,10.199999999999989
9605,M,301.4,312.9,1498.0,28.0,44,0,4392.37,1232.0,11.5
9606,M,300.5,310.4,1360.0,43.1,230,0,6138.25,9913.0,9.899999999999977
9607,M,300.5,311.1,1663.0,22.5,84,0,3918.35,1890.0,10.600000000000023
9608,L,296.9,306.9,1470.0,31.0,185,0,4772.08,5735.0,10.0
9609,L,302.1,312.0,2024.0,24.0,94,0,5086.87,2256.0,9.899999999999977
9610,M,300.2,310.0,1583.0,61.2,193,0,10145.21,11811.6,9.800000000000011
9611,M,299.8,310.5,1665.0,50.8,242,1,8857.41,12293.599999999999,10.699999999999989
9612,L,298.8,308.1,1425.0,36.5,244,0,5446.74,8906.0,9.300000000000011
9613,H,298.4,307.3,1764.0,55.0,23,0,10159.91,1265.0,8.900000000000034
9614,L,300.6,310.7,1533.0,52.4,224,1,8412.05,11737.6,10.099999999999966
9615,H,296.5,306.7,1515.0,53.0,202,0,8408.47,10706.0,10.199999999999989
9616,M,301.6,309.8,1520.0,34.3,192,0,5459.67,6585.599999999999,8.199999999999989
9617,M,297.9,307.9,1306.0,36.8,182,0,5032.92,6697.599999999999,10.0
9618,H,295.9,304.7,1493.0,29.0,112,0,4534.05,3248.0,8.800000000000011
9619,M,303.6,314.3,1635.0,38.8,178,0,6643.21,6906.4,10.699999999999989
9620,L,298.3,306.5,1261.0,31.8,199,1,4199.24,6328.2,8.199999999999989
9621,L,298.6,310.5,1720.0,29.2,72,0,5259.44,2102.4,11.899999999999977
9622,L,302.3,311.9,1489.0,51.2,20,0,7983.5,1024.0,9.599999999999966
9623,L,303.7,312.8,1581.0,46.6,46,0,7715.19,2143.6,9.100000000000023
9624,M,296.9,306.7,1138.0,31.1,149,0,3706.22,4633.900000000001,9.800000000000011
9625,L,298.1,308.6,1578.0,49.3,156,0,8146.72,7690.799999999999,10.5
9626,L,298.2,309.1,1351.0,43.0,39,0,6083.48,1677.0,10.900000000000034
9627,L,301.9,311.6,1475.0,36.8,130,0,5684.19,4784.0,9.700000000000045
9628,M,303.3,311.8,1257.0,55.7,176,1,7331.94,9803.2,8.5
9629,L,297.8,306.6,1380.0,42.9,24,0,6199.62,1029.6,8.800000000000011
9630,L,302.8,313.1,1508.0,57.6,209,1,9096.04,12038.4,10.300000000000011
9631,L,298.6,309.6,1489.0,45.5,123,0,7094.71,5596.5,11.0
9632,M,300.7,311.8,1696.0,46.4,10,0,8240.86,464.0,11.100000000000023
9633,L,297.5,307.6,1203.0,29.2,93,0,3678.55,2715.6,10.100000000000023
9634,M,299.8,310.7,1528.0,34.4,88,0,5504.41,3027.2,10.899999999999977
9635,L,299.8,311.7,1520.0,54.4,202,0,8659.07,10988.8,11.899999999999977
9636,L,299.4,310.6,1456.0,51.5,225,1,7852.31,11587.5,11.200000000000045
9637,H,300.8,311.7,1374.0,36.3,87,0,5223.02,3158.1,10.899999999999977
9638,L,298.0,307.2,1735.0,26.4,47,0,4796.58,1240.8,9.199999999999989
9639,L,298.2,309.2,1904.0,56.4,159,0,11245.39,8967.6,11.0
9640,L,300.9,311.3,1231.0,50.5,130,0,6509.96,6565.0,10.400000000000034
9641,L,302.7,313.3,1372.0,28.5,172,0,4094.75,4902.0,10.600000000000023
9642,L,300.0,311.2,1358.0,28.5,88,0,4052.97,2508.0,11.199999999999989
9643,L,301.0,311.4,1487.0,58.2,121,0,9062.8,7042.200000000001,10.399999999999977
9644,L,301.5,311.4,1762.0,34.8,108,0,6421.16,3758.3999999999996,9.899999999999977
9645,L,301.7,310.6,1632.0,35.0,19,0,5981.59,665.0,8.900000000000034
9646,M,298.1,307.8,1510.0,33.1,247,0,5234.0,8175.700000000001,9.699999999999989
9647,M,298.4,308.7,1540.0,43.4,147,0,6999.05,6379.8,10.300000000000011
9648,L,298.6,308.9,1480.0,26.0,50,0,4029.62,1300.0,10.299999999999955
9649,L,303.9,314.1,1670.0,42.3,80,0,7397.51,3384.0,10.200000000000045
9650,L,301.0,312.0,1691.0,25.9,19,0,4586.4,492.09999999999997,11.0
9651,L,300.9,311.8,1643.0,26.0,209,0,4473.42,5434.0,10.900000000000034
9652,L,300.7,310.7,1144.0,26.3,120,0,3150.72,3156.0,10.0
9653,L,297.4,306.5,1540.0,26.7,13,0,4305.87,347.09999999999997,9.100000000000023
9654,L,303.9,314.3,1504.0,47.1,225,0,7418.18,10597.5,10.400000000000034
9655,L,301.0,313.2,1715.0,47.1,79,0,8458.9,3720.9,12.199999999999989
9656,L,301.4,311.8,1580.0,38.3,31,0,6337.01,1187.3,10.400000000000034
9657,H,296.5,306.2,1637.0,33.6,199,0,5759.92,6686.400000000001,9.699999999999989
9658,L,301.6,312.1,1449.0,53.7,169,0,8148.38,9075.300000000001,10.5
9659,M,299.3,309.9,1706.0,46.8,121,0,8360.91,5662.799999999999,10.599999999999966
9660,M,297.4,307.9,1758.0,28.2,207,0,5191.54,5837.4,10.5
9661,L,298.1,309.5,1246.0,43.4,166,0,5662.87,7204.4,11.399999999999977
9662,L,297.5,307.9,1305.0,42.9,165,0,5862.68,7078.5,10.399999999999977
9663,L,297.4,308.8,1674.0,47.1,191,0,8256.67,8996.1,11.400000000000034
9664,L,300.1,310.4,1507.0,66.55000000000001,3,0,10502.43,199.65000000000003,10.299999999999955
9665,L,299.2,310.7,1722.0,31.7,226,0,5716.38,7164.2,11.5
9666,M,300.7,311.9,1581.0,45.4,123,0,7516.51,5584.2,11.199999999999989
9667,L,303.4,314.3,1662.0,54.8,219,1,9537.62,12001.199999999999,10.900000000000034
9668,L,299.7,310.5,1404.0,57.0,190,0,8380.51,10830.0,10.800000000000011
9669,M,295.5,307.8,1598.0,41.7,234,0,6978.17,9757.800000000001,12.300000000000011
9670,M,299.5,310.6,1599.0,26.9,60,0,4504.32,1614.0,11.100000000000023
9671,L,302.4,311.5,1414.0,22.0,233,0,3257.62,5126.0,9.100000000000023
9672,M,299.8,310.1,1717.0,48.1,77,0,8648.56,3703.7000000000003,10.300000000000011
9673,L,303.1,312.8,1198.0,43.3,132,0,5432.17,5715.599999999999,9.699999999999989
9674,L,300.9,313.0,1575.0,41.2,193,0,6795.26,7951.6,12.100000000000023
9675,L,296.3,307.6,1306.0,42.7,44,0,5839.82,1878.8000000000002,11.300000000000011
9676,L,300.2,312.3,1355.0,49.6,49,0,7038.01,2430.4,12.100000000000023
9677,H,300.6,309.8,1714.0,45.3,87,0,8130.88,3941.1,9.199999999999989
9678,L,302.2,313.3,1341.0,43.8,130,0,6150.8,5694.0,11.100000000000023
9679,L,303.6,312.3,1333.0,34.0,22,0,4746.11,748.0,8.699999999999989
9680,L,301.8,310.2,1641.0,50.3,138,0,8643.81,6941.4,8.399999999999977
9681,L,300.9,310.5,1339.0,34.2,37,0,4795.52,1265.4,9.600000000000023
9682,L,301.4,312.9,1720.0,49.5,183,0,8915.84,9058.5,11.5
9683,L,299.7,308.7,1653.0,36.0,162,0,6231.66,5832.0,9.0
9684,M,297.1,307.1,1398.0,45.8,192,0,6705.04,8793.599999999999,10.0
9685,L,300.1,311.3,1713.0,57.5,5,0,10314.63,287.5,11.199999999999989
9686,L,300.7,311.6,1190.0,46.5,69,0,5794.67,3208.5,10.900000000000034
9687,L,297.6,309.8,1622.0,54.0,167,0,9172.19,9018.0,12.199999999999989
9688,L,302.7,312.7,1314.0,36.2,217,0,4981.18,7855.400000000001,10.0
9689,L,302.0,311.6,1444.0,40.9,34,0,6184.71,1390.6,9.600000000000023
9690,M,297.3,306.2,1455.0,36.4,140,0,5546.17,5096.0,8.899999999999977
9691,H,302.7,312.4,1767.0,23.4,24,0,4329.93,561.5999999999999,9.699999999999989
9692,L,299.4,308.3,1448.0,50.5,213,0,7657.53,10756.5,8.900000000000034
9693,L,298.4,306.6,1523.0,45.6,80,0,7272.66,3648.0,8.200000000000045
9694,M,302.2,314.1,1459.0,44.9,205,0,6860.1,9204.5,11.900000000000034
9695,L,299.9,309.9,1362.0,52.2,66,0,7445.2,3445.2000000000003,10.0
9696,L,303.8,316.25000000000006,1353.0,28.6,67,0,4052.21,1916.2,12.450000000000045
9697,L,298.3,307.5,1593.0,26.2,98,0,4370.65,2567.6,9.199999999999989
9698,M,296.5,306.1,1533.0,52.3,117,0,8396.0,6119.099999999999,9.600000000000023
9699,L,299.4,308.7,1674.0,39.2,174,0,6871.79,6820.8,9.300000000000011
9700,M,301.6,310.9,1494.0,42.0,54,0,6570.96,2268.0,9.299999999999955
9701,M,298.1,309.0,1500.0,25.3,219,0,3974.11,5540.7,10.899999999999977
9702,L,297.3,307.9,1675.0,54.6,170,0,9577.15,9282.0,10.599999999999966
9703,M,300.5,311.3,1471.0,46.6,1,0,7178.39,46.6,10.800000000000011
9704,M,297.1,308.4,1280.0,34.2,44,0,4584.21,1504.8000000000002,11.299999999999955
9705,L,300.6,311.7,1689.0,60.7,175,0,10736.11,10622.5,11.099999999999966
9706,L,299.3,308.3,1416.0,26.3,61,0,3899.85,1604.3,9.0
9707,L,301.0,310.5,1549.0,36.6,165,0,5936.92,6039.0,9.5
9708,L,297.2,307.4,1425.0,49.7,46,0,7416.51,2286.2000000000003,10.199999999999989
9709,L,302.6,316.25000000000006,1363.0,51.4,3,0,7336.48,154.2,13.650000000000034
9710,L,299.6,310.4,1198.0,25.0,187,0,3136.36,4675.0,10.799999999999955
9711,L,301.5,311.6,1598.0,37.1,238,1,6208.39,8829.800000000001,10.100000000000023
9712,M,301.9,312.6,1046.5,47.3,48,0,5183.57,2270.3999999999996,10.700000000000045
9713,L,297.7,307.1,1770.0,54.6,75,0,10120.33,4095.0,9.400000000000034
9714,L,301.8,312.0,1722.0,53.7,33,0,9683.58,1772.1000000000001,10.199999999999989
9715,L,297.1,308.1,1375.0,46.9,228,0,6753.12,10693.199999999999,11.0
9716,L,297.3,307.2,1822.0,40.8,43,0,7784.62,1754.3999999999999,9.899999999999977
9717,L,303.9,313.2,1906.0,38.1,232,0,7604.6,8839.2,9.300000000000011
9718,L,302.2,312.1,1489.0,44.9,93,0,7001.15,4175.7,9.900000000000034
9719,L,304.1,313.8,1611.0,54.2,84,0,9143.73,4552.8,9.699999999999989
9720,M,299.3,307.9,1562.0,37.8,55,0,6183.03,2079.0,8.599999999999966
9721,M,300.2,309.6,1808.0,37.2,219,0,7043.2,8146.8,9.400000000000034
9722,L,301.1,309.7,1288.0,51.3,41,0,6919.29,2103.2999999999997,8.599999999999966
9723,M,300.0,308.7,1497.0,50.5,49,0,7916.66,2474.5,8.699999999999989
9724,M,298.5,307.4,1702.0,34.9,196,0,6220.33,6840.4,8.899999999999977
9725,L,298.2,309.2,1683.0,26.8,32,0,4723.32,857.6,11.0
9726,H,300.4,311.9,1530.0,22.8,225,0,3653.04,5130.0,11.5
9727,M,297.9,306.3,1787.0,41.2,223,0,7709.93,9187.6,8.400000000000034
9728,L,297.8,309.4,1579.0,28.9,90,0,4778.69,2601.0,11.599999999999966
9729,L,300.8,309.7,1558.0,48.8,66,0,7961.88,3220.7999999999997,8.899999999999977
9730,L,299.8,310.6,1662.0,22.8,103,0,3968.21,2348.4,10.800000000000011
9731,L,301.9,312.1,1527.0,56.0,235,1,8954.8,13160.0,10.200000000000045
9732,M,299.2,309.8,1546.0,36.5,41,0,5909.23,1496.5,10.600000000000023
9733,L,298.8,307.7,1397.0,31.9,242,0,4666.76,7719.799999999999,8.899999999999977
9734,M,300.8,309.0,2026.5,34.5,43,0,7321.4,1483.5,8.199999999999989
9735,M,298.4,307.6,1453.0,31.3,195,0,4762.54,6103.5,9.200000000000045
9736,M,298.7,309.1,1668.0,55.0,99,0,9606.99,5445.0,10.400000000000034
9737,M,298.8,310.7,1879.0,46.6,184,0,9169.41,8574.4,11.899999999999977
9738,L,299.6,308.6,1297.0,40.9,35,0,5555.1,1431.5,9.0
9739,L,303.5,313.4,1647.0,27.9,168,0,4812.01,4687.2,9.899999999999977
9740,M,297.2,306.5,1542.0,39.4,122,0,6362.23,4806.8,9.300000000000011
9741,L,302.6,312.6,1859.0,32.2,183,0,6268.5,5892.6,10.0
9742,L,301.5,309.5,1375.0,13.7,115,1,1972.66,1575.5,8.0
9743,M,303.1,314.6,1403.0,33.0,2,0,4848.42,66.0,11.5
9744,M,305.5999999999999,316.25000000000006,1529.0,45.9,113,0,7349.35,5186.7,10.650000000000148
9745,L,302.9,313.8,1449.0,35.7,55,0,5417.08,1963.5000000000002,10.900000000000034
9746,M,301.9,311.6,1455.0,38.5,183,0,5866.14,7045.5,9.700000000000045
9747,M,297.4,307.6,1901.0,50.3,192,0,10013.33,9657.599999999999,10.200000000000045
9748,L,297.6,308.8,1560.0,48.5,38,0,7923.1,1843.0,11.199999999999989
9749,L,300.7,310.9,1397.0,59.4,167,0,8689.83,9919.8,10.199999999999989
9750,H,296.6,306.8,1468.0,18.1,38,0,2782.49,687.8000000000001,10.199999999999989
9751,L,301.2,310.4,1610.0,31.5,154,0,5310.86,4851.0,9.199999999999989
9752,L,295.7,305.2,1598.0,48.9,107,0,8183.03,5232.3,9.5
9753,L,302.3,311.3,1434.0,44.2,66,0,6637.43,2917.2000000000003,9.0
9754,M,299.4,308.6,1246.0,40.9,99,0,5336.67,4049.1,9.200000000000045
9755,L,300.3,311.5,1528.0,33.9,228,0,5424.4,7729.2,11.199999999999989
9756,L,298.5,310.3,1524.0,42.2,93,0,6734.82,3924.6000000000004,11.800000000000011
9757,L,296.2,305.0,1422.0,41.6,64,0,6194.72,2662.4,8.800000000000011
9758,H,302.5,312.9,1767.0,21.5,201,0,3978.36,4321.5,10.399999999999977
9759,L,302.7,312.4,1640.0,42.0,2,0,7213.1,84.0,9.699999999999989
9760,L,299.3,310.7,1562.0,34.8,126,0,5692.31,4384.799999999999,11.399999999999977
9761,H,301.3,311.5,1473.0,48.3,229,0,7450.38,11060.699999999999,10.199999999999989
9762,L,299.2,309.2,1848.0,43.3,130,0,8379.51,5629.0,10.0
9763,H,300.6,309.8,1331.0,59.4,36,0,8279.29,2138.4,9.199999999999989
9764,H,301.5,310.0,1449.0,39.9,243,0,6054.38,9695.699999999999,8.5
9765,M,301.1,311.9,1457.0,29.0,97,0,4424.72,2813.0,10.799999999999955
9766,L,302.7,313.0,1591.0,15.1,243,0,2515.8,3669.2999999999997,10.300000000000011
9767,M,301.0,311.4,1656.0,30.6,147,0,5306.53,4498.2,10.399999999999977
9768,M,300.1,309.5,1298.0,43.7,138,0,5939.98,6030.6,9.399999999999977
9769,H,298.5,308.3,1415.0,46.2,82,0,6845.84,3788.4,9.800000000000011
9770,L,299.0,309.8,1618.0,33.9,218,0,5743.9,7390.2,10.800000000000011
9771,M,301.6,312.6,1418.0,35.6,151,0,5286.34,5375.6,11.0
9772,L,297.0,305.8,1466.0,40.6,197,0,6232.88,7998.200000000001,8.800000000000011
9773,L,302.2,311.6,1568.0,43.7,64,0,7175.57,2796.8,9.400000000000034
9774,L,299.4,308.0,1362.0,50.1,120,0,7145.68,6012.0,8.600000000000023
9775,M,298.4,308.6,1587.0,34.0,82,0,5650.47,2788.0,10.200000000000045
9776,L,297.8,308.7,1647.0,32.5,115,0,5605.39,3737.5,10.899999999999977
9777,L,301.3,311.1,1544.0,60.1,121,0,9717.41,7272.1,9.800000000000011
9778,H,300.0,309.3,1793.0,57.7,73,0,10833.9,4212.1,9.300000000000011
9779,L,303.2,312.8,1667.0,34.6,235,1,6040.05,8131.0,9.600000000000023
9780,M,297.5,309.8,1530.0,51.3,159,0,8219.35,8156.7,12.300000000000011
9781,L,298.8,310.0,1480.0,61.9,189,1,9593.59,11699.1,11.199999999999989
9782,L,299.8,310.5,1852.0,53.0,182,0,10278.87,9646.0,10.699999999999989
9783,M,298.5,308.8,1419.0,32.3,239,0,4799.69,7719.699999999999,10.300000000000011
9784,H,300.0,310.0,1489.0,40.9,100,0,6377.44,4090.0,10.0
9785,L,300.6,309.7,1464.0,22.5,35,0,3449.47,787.5,9.099999999999966
9786,M,301.0,309.9,1609.0,30.3,65,0,5105.37,1969.5,8.899999999999977
9787,L,303.0,312.4,1941.0,39.7,164,0,8069.46,6510.8,9.399999999999977
9788,L,297.4,306.4,1582.0,42.1,13,0,6974.57,547.3000000000001,9.0
9789,L,300.7,310.1,1480.0,33.0,45,0,5114.51,1485.0,9.400000000000034
9790,L,298.7,308.6,1571.0,13.34999999999999,204,0,2196.27,2723.3999999999983,9.900000000000034
9791,L,300.9,310.8,1302.0,41.8,183,0,5699.23,7649.4,9.900000000000034
9792,L,300.9,310.2,1504.0,47.2,49,0,7433.93,2312.8,9.300000000000011
9793,L,298.0,308.5,1843.0,47.5,60,0,9167.43,2850.0,10.5
9794,L,298.2,308.0,1656.0,37.8,125,0,6555.12,4725.0,9.800000000000011
9795,L,301.0,311.2,1758.0,38.6,144,0,7106.16,5558.400000000001,10.199999999999989
9796,L,300.0,309.3,1719.0,42.4,26,0,7632.56,1102.3999999999999,9.300000000000011
9797,H,299.6,310.3,1411.0,44.0,125,0,6501.42,5500.0,10.699999999999989
9798,M,301.3,310.8,1880.0,39.0,53,0,7678.05,2067.0,9.5
9799,L,301.5,313.1,1220.0,16.8,28,0,2146.34,470.40000000000003,11.600000000000023
9800,H,298.9,308.7,1597.0,53.8,12,0,8997.37,645.5999999999999,9.800000000000011
9801,M,298.3,308.2,1169.0,35.3,176,0,4321.33,6212.799999999999,9.899999999999977
9802,L,297.5,308.1,1231.0,27.7,24,0,3570.81,664.8,10.600000000000023
9803,L,300.1,310.9,1705.0,36.0,87,0,6427.7,3132.0,10.799999999999955
9804,M,297.2,308.1,1414.0,41.0,239,0,6071.02,9799.0,10.900000000000034
9805,L,300.2,312.0,1760.0,33.8,99,0,6229.57,3346.2,11.800000000000011
9806,M,302.4,313.1,1148.0,34.5,150,0,4147.53,5175.0,10.700000000000045
9807,M,299.3,309.2,1522.0,36.7,25,0,5849.37,917.5000000000001,9.899999999999977
9808,M,298.9,308.4,1320.0,43.5,47,0,6013.01,2044.5,9.5
9809,H,304.0,313.9,1479.0,31.9,163,0,4940.69,5199.7,9.899999999999977
9810,L,303.0,314.5,1815.0,43.3,133,0,8229.87,5758.9,11.5
9811,L,298.5,307.1,1858.0,26.2,207,0,5097.72,5423.4,8.600000000000023
9812,M,300.3,309.5,1629.0,59.9,73,0,10218.25,4372.7,9.199999999999989
9813,L,300.7,310.4,1252.0,50.6,166,0,6634.12,8399.6,9.699999999999989
9814,M,300.4,309.6,1322.0,37.2,56,0,5149.95,2083.2000000000003,9.200000000000045
9815,H,303.6,313.2,1566.0,43.2,90,0,7084.42,3888.0000000000005,9.599999999999966
9816,M,300.2,312.0,1393.0,28.3,193,0,4128.25,5461.900000000001,11.800000000000011
9817,L,300.5,310.2,1655.0,45.5,137,0,7885.66,6233.5,9.699999999999989
9818,L,301.4,311.8,1837.0,48.3,239,1,9291.48,11543.699999999999,10.400000000000034
9819,L,302.4,310.7,1362.0,42.6,199,1,6075.97,8477.4,8.300000000000011
9820,L,301.9,310.8,1377.0,48.9,8,0,7051.34,391.2,8.900000000000034
9821,M,301.1,312.0,1326.0,39.8,76,0,5526.56,3024.7999999999997,10.899999999999977
9822,M,296.9,308.6,1492.0,38.9,243,0,6077.81,9452.699999999999,11.700000000000045
9823,M,299.0,309.2,1547.0,33.3,71,0,5394.65,2364.2999999999997,10.199999999999989
9824,L,301.6,311.3,1541.0,45.4,26,0,7326.34,1180.3999999999999,9.699999999999989
9825,L,300.5,311.0,1698.0,31.6,45,0,5618.93,1422.0,10.5
9826,M,301.7,309.1,1608.0,44.0,62,0,7409.13,2728.0,7.400000000000034
9827,L,303.8,314.0,1527.0,42.9,169,0,6860.01,7250.099999999999,10.199999999999989
9828,L,297.6,306.6,1545.0,53.3,212,1,8623.51,11299.599999999999,9.0
9829,M,302.3,313.1,1553.0,45.7,40,0,7432.18,1828.0,10.800000000000011
9830,M,299.3,307.1,1527.0,22.4,161,0,3581.92,3606.3999999999996,7.800000000000011
9831,L,301.9,311.2,1416.0,33.3,92,0,4937.83,3063.6,9.300000000000011
9832,M,299.9,309.9,1322.0,33.0,157,0,4568.5,5181.0,10.0
9833,L,304.3,313.5,1563.0,32.6,171,0,5335.87,5574.6,9.199999999999989
9834,H,300.3,309.9,1448.0,49.5,207,0,7505.89,10246.5,9.599999999999966
9835,L,298.7,309.6,1631.0,18.0,0,0,3074.36,0.0,10.900000000000034
9836,L,300.8,310.8,1550.0,54.1,172,0,8781.28,9305.2,10.0
9837,M,300.6,309.7,1540.0,49.8,46,0,8031.17,2290.7999999999997,9.099999999999966
9838,L,302.3,313.2,1714.0,41.8,220,1,7502.67,9196.0,10.899999999999977
9839,M,300.9,311.1,1286.0,43.4,233,0,5844.66,10112.199999999999,10.200000000000045
9840,M,305.0,315.2,1854.0,40.6,157,0,7882.51,6374.2,10.199999999999989
9841,M,299.8,308.9,1146.0,41.5,149,0,4980.37,6183.5,9.099999999999966
9842,H,299.8,307.3,1797.0,51.1,14,0,9616.07,715.4,7.5
9843,L,298.8,307.9,1573.0,37.7,83,0,6210.1,3129.1000000000004,9.099999999999966
9844,M,300.2,309.2,1444.0,45.9,165,0,6940.78,7573.5,9.0
9845,L,300.5,309.8,1274.0,31.2,22,0,4162.48,686.4,9.300000000000011
9846,L,300.6,309.7,1430.0,45.2,158,0,6768.67,7141.6,9.099999999999966
9847,M,300.1,310.2,1508.0,37.2,184,0,5874.53,6844.8,10.099999999999966
9848,L,298.8,309.7,1572.0,44.2,208,0,7276.18,9193.6,10.899999999999977
9849,L,298.2,309.3,1796.0,31.3,34,0,5886.8,1064.2,11.100000000000023
9850,L,299.2,310.1,1551.0,44.4,193,0,7211.46,8569.199999999999,10.900000000000034
9851,M,302.3,311.4,1595.0,39.4,238,0,6580.9,9377.199999999999,9.099999999999966
9852,H,302.7,312.8,1600.0,55.5,180,0,9299.11,9990.0,10.100000000000023
9853,L,299.8,311.4,1479.0,42.5,30,0,6582.42,1275.0,11.599999999999966
9854,L,298.1,306.5,1503.0,44.8,153,0,7051.24,6854.4,8.399999999999977
9855,M,299.8,311.2,1518.0,35.5,30,0,5643.24,1065.0,11.399999999999977
9856,L,304.2,313.2,1650.0,43.0,199,0,7429.87,8557.0,9.0
9857,L,302.0,312.3,1374.0,44.6,207,0,6417.27,9232.2,10.300000000000011
9858,L,301.1,311.5,1447.0,36.4,139,0,5515.67,5059.599999999999,10.399999999999977
9859,L,301.9,312.1,1601.0,35.6,180,0,5968.57,6408.0,10.200000000000045
9860,L,303.1,315.3,1345.0,31.9,183,0,4493.05,5837.7,12.199999999999989
9861,M,297.7,307.4,1558.0,39.1,82,0,6379.3,3206.2000000000003,9.699999999999989
9862,L,299.2,307.6,1440.0,33.4,189,0,5036.6,6312.599999999999,8.400000000000034
9863,H,298.9,309.3,1628.0,42.8,43,0,7296.7,1840.3999999999999,10.400000000000034
